"lab","subid","test","trial_type","stimulus","trial_num","looking_time","total_trial_time","trial_error","trial_error_type","notes"
"infantll-madison","mb2_026",1,"ADS","ADS1",1,"4.728","6.739","noerror","",NA
"infantll-madison","mb2_026",1,"IDS","IDS1",2,"9.588","11.591","noerror","",NA
"infantll-madison","mb2_026",1,"ADS","ADS2",3,"4.632","7.023","noerror","",NA
"infantll-madison","mb2_026",1,"IDS","IDS2",4,"5.792","7.805","noerror","",NA
"infantll-madison","mb2_026",1,"IDS","IDS3",5,"7.599","10.437","noerror","",NA
"infantll-madison","mb2_026",1,"ADS","ADS3",6,"6.2","9.317","noerror","",NA
"infantll-madison","mb2_026",1,"ADS","ADS4",7,"3.767","5.769","noerror","",NA
"infantll-madison","mb2_026",1,"IDS","IDS4",8,"7.408","9.419","noerror","","trial may go on a bit too long - difficult to code because infant's eyes are partially out of view"
"infantll-madison","mb2_026",1,"IDS","IDS5",9,"18","18","noerror","",NA
"infantll-madison","mb2_026",1,"ADS","ADS5",10,"2.814","5.932","noerror","",NA
"infantll-madison","mb2_026",1,"IDS","IDS6",11,"2.294","4.302","noerror","",NA
"infantll-madison","mb2_026",1,"ADS","ADS6",12,"3.577","5.587","noerror","",NA
"infantll-madison","mb2_026",1,"ADS","ADS7",13,"4.92","6.93","noerror","",NA
"infantll-madison","mb2_026",1,"IDS","IDS7",14,"6.954","12.3","noerror","",NA
"infantll-madison","mb2_026",1,"IDS","IDS8",15,"3.48","5.491","noerror","",NA
"infantll-madison","mb2_026",1,"ADS","ADS8",16,"4.025","6.036","noerror","",NA
"infantll-madison","mb2_026",2,"training","training",-2,"17.726","18","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"training","training",-1,"18","18","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"ADS","ADS1Retest",1,"18","18","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"IDS","IDS1Retest",2,"16.735","18","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"ADS","ADS2Retest",3,"8.222","10.229","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"IDS","IDS2Retest",4,"17.887","18","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"IDS","IDS3Retest",5,"8.713","10.718","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"ADS","ADS3Retest",6,"4.472","6.483","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"ADS","ADS4Retest",7,"3.735","5.747","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"IDS","IDS4Retest",8,"17.491","18","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"IDS","IDS5Retest",9,"2.992","6.203","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"ADS","ADS5Retest",10,"3.552","5.562","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"IDS","IDS6Retest",11,"4.494","6.505","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"ADS","ADS6Retest",12,"4.105","6.199","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"ADS","ADS7Retest",13,"17.06","18","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"IDS","IDS7Retest",14,"3.671","5.673","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"IDS","IDS8Retest",15,"16.158","18","error","experimenter error","central monitor not on"
"infantll-madison","mb2_026",2,"ADS","ADS8Retest",16,"4.887","6.896","error","experimenter error","central monitor not on"
"infantll-madison","mb2_027",1,"training","training",-2,"18","18","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",1,"training","training",-1,"17.256","18","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",1,"IDS","IDS5",1,"17.019","18","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",1,"ADS","ADS5",2,"15.578","18","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",1,"ADS","ADS7",3,"6.806","11.516","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",1,"IDS","IDS7",4,"6.75","11.923","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",1,"ADS","ADS1",5,"4.24","7.348","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",1,"IDS","IDS1",6,"13.061","18","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",1,"ADS","ADS3",7,"3.569","6.883","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",1,"IDS","IDS3",8,"4.367","9.221","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",1,"ADS","ADS2",9,"2.103","4.116","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",1,"IDS","IDS2",10,"1.279","3.287","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",1,"IDS","IDS4",11,"1.168","3.17","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",1,"ADS","ADS4",12,"1.112","3.113","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected; child is distracted by shoes"
"infantll-madison","mb2_027",1,"IDS","IDS6",13,"4.942","6.952","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected; child is distracted by shoes before fixating central fixation"
"infantll-madison","mb2_027",1,"ADS","ADS6",14,"5.872","7.939","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected; child is distracted by shoes before fixating side stimulus"
"infantll-madison","mb2_027",1,"IDS","IDS8",15,"5.207","9.024","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",1,"ADS","ADS8",16,"2.92","6.044","noerror","","technical issue - central fixation video was fullscreen - procedure otherwise runs as expected"
"infantll-madison","mb2_027",2,"training","training",-2,"17.832","18","noerror","",NA
"infantll-madison","mb2_027",2,"training","training",-1,"10.889","13.831","noerror","",NA
"infantll-madison","mb2_027",2,"IDS","IDS5Retest",1,"14.648","18","noerror","",NA
"infantll-madison","mb2_027",2,"ADS","ADS5Retest",2,"5.433","8.605","noerror","",NA
"infantll-madison","mb2_027",2,"ADS","ADS7Retest",3,"8.385","11.082","noerror","",NA
"infantll-madison","mb2_027",2,"IDS","IDS7Retest",4,"9.435","12.872","noerror","",NA
"infantll-madison","mb2_027",2,"ADS","ADS1Retest",5,"6.633","11.191","noerror","",NA
"infantll-madison","mb2_027",2,"IDS","IDS1Retest",6,"4.921","8.064","noerror","",NA
"infantll-madison","mb2_027",2,"ADS","ADS3Retest",7,"8.944","10.954","noerror","",NA
"infantll-madison","mb2_027",2,"IDS","IDS3Retest",8,"7.273","9.287","noerror","",NA
"infantll-madison","mb2_027",2,"ADS","ADS2Retest",9,"3.344","5.353","noerror","",NA
"infantll-madison","mb2_027",2,"IDS","IDS2Retest",10,"4.943","6.956","noerror","",NA
"infantll-madison","mb2_027",2,"IDS","IDS4Retest",11,"2.478","4.488","noerror","",NA
"infantll-madison","mb2_027",2,"ADS","ADS4Retest",12,"1.401","3.413","noerror","",NA
"infantll-madison","mb2_027",2,"IDS","IDS6Retest",13,"0.912","2.915","noerror","",NA
"infantll-madison","mb2_027",2,"ADS","ADS6Retest",14,"5.536","7.543","noerror","",NA
"infantll-madison","mb2_027",2,"IDS","IDS8Retest",15,"0.726","2.735","noerror","",NA
"infantll-madison","mb2_027",2,"ADS","ADS8Retest",16,"0.549","2.557","noerror","",NA
"infantll-madison","mb2_028",1,"training","training",-2,"18","18","noerror","","baby initially fussy during central fixation and parent speaks but baby is very focused once they fixate side stimulus"
"infantll-madison","mb2_028",1,"training","training",-1,"17.216","18","noerror","",NA
"infantll-madison","mb2_028",1,"ADS","ADS5",1,"17.411","18","noerror","",NA
"infantll-madison","mb2_028",1,"IDS","IDS5",2,"16.264","18","noerror","",NA
"infantll-madison","mb2_028",1,"IDS","IDS7",3,"15.775","18","noerror","",NA
"infantll-madison","mb2_028",1,"ADS","ADS7",4,"14.931","18","noerror","",NA
"infantll-madison","mb2_028",1,"IDS","IDS1",5,"12.087","14.771","noerror","",NA
"infantll-madison","mb2_028",1,"ADS","ADS1",6,"15.08","18","noerror","",NA
"infantll-madison","mb2_028",1,"IDS","IDS3",7,"5.743","8.783","noerror","",NA
"infantll-madison","mb2_028",1,"ADS","ADS3",8,"6.681","8.686","noerror","",NA
"infantll-madison","mb2_028",1,"IDS","IDS2",9,"10.071","12.08","noerror","",NA
"infantll-madison","mb2_028",1,"ADS","ADS2",10,"3.086","5.091","noerror","",NA
"infantll-madison","mb2_028",1,"ADS","ADS4",11,"1.327","3.34","error","parent interference","child fussy - parent reorients child toward side stimulus while child is squirmy/ fussy"
"infantll-madison","mb2_028",1,"IDS","IDS4",12,"1.767","3.779","error","parent interference","child fussy - parent reorients child toward side stimulus while child is squirmy/ fussy"
"infantll-madison","mb2_028",1,"ADS","ADS6",13,"NC","NC","error","too fussy","baby fussed out"
"infantll-madison","mb2_028",1,"IDS","IDS6",14,"NC","NC","error","experiment ended early","experiment ended early"
"infantll-madison","mb2_028",1,"ADS","ADS8",15,"NC","NC","error","experiment ended early","experiment ended early"
"infantll-madison","mb2_028",1,"IDS","IDS8",16,"NC","NC","error","experiment ended early","experiment ended early"
"infantll-madison","mb2_028",2,"training","training",-2,"18","18","noerror","",NA
"infantll-madison","mb2_028",2,"training","training",-1,"15.446","18","noerror","",NA
"infantll-madison","mb2_028",2,"ADS","ADS5Retest",1,"17.987","18","noerror","",NA
"infantll-madison","mb2_028",2,"IDS","IDS5Retest",2,"13","15.007","noerror","",NA
"infantll-madison","mb2_028",2,"IDS","IDS7Retest",3,"13.313","15.322","noerror","",NA
"infantll-madison","mb2_028",2,"ADS","ADS7Retest",4,"10.984","14.048","noerror","","child takes a long time to fixate side stimulus (~50 seconds)"
"infantll-madison","mb2_028",2,"IDS","IDS1Retest",5,"14.457","16.466","noerror","",NA
"infantll-madison","mb2_028",2,"ADS","ADS1Retest",6,"17.48","18","noerror","",NA
"infantll-madison","mb2_028",2,"IDS","IDS3Retest",7,"13.88","15.885","noerror","","parent coughs and distracts child as they turn away from stimulus (maybe ending trial early? A bit unclear)"
"infantll-madison","mb2_028",2,"ADS","ADS3Retest",8,"15.68","18","noerror","",NA
"infantll-madison","mb2_028",2,"IDS","IDS2Retest",9,"7.191","9.439","noerror","",NA
"infantll-madison","mb2_028",2,"ADS","ADS2Retest",10,"6.536","8.544","noerror","",NA
"infantll-madison","mb2_028",2,"ADS","ADS4Retest",11,"7.193","9.197","noerror","",NA
"infantll-madison","mb2_028",2,"IDS","IDS4Retest",12,"7.902","9.915","noerror","",NA
"infantll-madison","mb2_028",2,"ADS","ADS6Retest",13,"4.031","6.04","noerror","",NA
"infantll-madison","mb2_028",2,"IDS","IDS6Retest",14,"3.862","5.873","noerror","",NA
"infantll-madison","mb2_028",2,"ADS","ADS8Retest",15,"5.985","7.991","noerror","",NA
"infantll-madison","mb2_028",2,"IDS","IDS8Retest",16,"7.36","9.364","noerror","",NA
"infantll-madison","mb2_029",1,"training","training",-2,"7.882","9.887","noerror","",NA
"infantll-madison","mb2_029",1,"training","training",-1,"7.151","9.156","noerror","",NA
"infantll-madison","mb2_029",1,"IDS","IDS1",1,"9.07","11.074","noerror","",NA
"infantll-madison","mb2_029",1,"ADS","ADS1",2,"10.382","15.754","noerror","",NA
"infantll-madison","mb2_029",1,"IDS","IDS2",3,"2.855","4.87","noerror","",NA
"infantll-madison","mb2_029",1,"ADS","ADS2",4,"4","6.014","noerror","",NA
"infantll-madison","mb2_029",1,"ADS","ADS3",5,"3.423","5.43","noerror","",NA
"infantll-madison","mb2_029",1,"IDS","IDS3",6,"4.33","6.341","noerror","",NA
"infantll-madison","mb2_029",1,"IDS","IDS4",7,"4.015","6.021","noerror","",NA
"infantll-madison","mb2_029",1,"ADS","ADS4",8,"3.008","5.021","noerror","","child appears to be getting upset"
"infantll-madison","mb2_029",1,"ADS","ADS5",9,"4.472","6.48","noerror","","child appears upset but completes trial"
"infantll-madison","mb2_029",1,"IDS","IDS5",10,"2.665","4.675","noerror","","child appears upset but completes trial"
"infantll-madison","mb2_029",1,"ADS","ADS6",11,"3.12","5.123","noerror","","child appears upset but completes trial"
"infantll-madison","mb2_029",1,"IDS","IDS6",12,"11.226","16.264","noerror","","child appears upset but completes trial"
"infantll-madison","mb2_029",1,"IDS","IDS7",13,"2.271","4.274","noerror","","child appears upset but completes trial"
"infantll-madison","mb2_029",1,"ADS","ADS7",14,"2.991","4.996","noerror","","child appears upset but completes trial"
"infantll-madison","mb2_029",1,"ADS","ADS8",15,"3.92","5.928","noerror","",NA
"infantll-madison","mb2_029",1,"IDS","IDS8",16,"6.224","8.226","noerror","",NA
"infantll-madison","mb2_029",2,"training","training",-2,"3.135","5.146","noerror","",NA
"infantll-madison","mb2_029",2,"training","training",-1,"7.911","9.914","noerror","",NA
"infantll-madison","mb2_029",2,"IDS","IDS1Retest",1,"9.855","12.73","noerror","",NA
"infantll-madison","mb2_029",2,"ADS","ADS1Retest",2,"3.095","5.103","noerror","","child gets squirmy"
"infantll-madison","mb2_029",2,"IDS","IDS2Retest",3,"3.247","5.26","noerror","",NA
"infantll-madison","mb2_029",2,"ADS","ADS2Retest",4,"14.081","18","noerror","",NA
"infantll-madison","mb2_029",2,"ADS","ADS3Retest",5,"1.902","3.905","noerror","",NA
"infantll-madison","mb2_029",2,"IDS","IDS3Retest",6,"6.046","10.37","noerror","",NA
"infantll-madison","mb2_029",2,"IDS","IDS4Retest",7,"6.454","8.456","noerror","",NA
"infantll-madison","mb2_029",2,"ADS","ADS4Retest",8,"5.415","7.419","noerror","",NA
"infantll-madison","mb2_029",2,"ADS","ADS5Retest",9,"3.215","5.221","noerror","",NA
"infantll-madison","mb2_029",2,"IDS","IDS5Retest",10,"5.056","8.341","noerror","",NA
"infantll-madison","mb2_029",2,"ADS","ADS6Retest",11,"4.703","6.716","noerror","",NA
"infantll-madison","mb2_029",2,"IDS","IDS6Retest",12,"4.319","6.328","noerror","",NA
"infantll-madison","mb2_029",2,"IDS","IDS7Retest",13,"3.927","5.932","noerror","",NA
"infantll-madison","mb2_029",2,"ADS","ADS7Retest",14,"17.15","18","noerror","",NA
"infantll-madison","mb2_029",2,"ADS","ADS8Retest",15,"10.398","12.411","noerror","",NA
"infantll-madison","mb2_029",2,"IDS","IDS8Retest",16,"16.26","18","noerror","",NA
"infantll-madison","mb2_030",1,"training","training",-2,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"training","training",-1,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"ADS","ADS1",1,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"IDS","IDS1",2,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"ADS","ADS2",3,"NC","NC","error","experimenter error","eyes are difficult to code (due to shading around eyes)"
"infantll-madison","mb2_030",1,"IDS","IDS2",4,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"IDS","IDS3",5,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"ADS","ADS3",6,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"ADS","ADS4",7,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"IDS","IDS4",8,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"IDS","IDS5",9,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"ADS","ADS5",10,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"IDS","IDS6",11,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"ADS","ADS6",12,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"ADS","ADS7",13,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"IDS","IDS7",14,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"IDS","IDS8",15,"NC","NC","error","experimenter error",NA
"infantll-madison","mb2_030",1,"ADS","ADS8",16,"NC","NC","error","experimenter error","child is distracted and takes a while to fixate side stimulus (~ 30 s)"
"infantll-madison","mb2_030",2,"training","training",-2,"15.216","18","noerror","",NA
"infantll-madison","mb2_030",2,"training","training",-1,"8.904","10.918","noerror","",NA
"infantll-madison","mb2_030",2,"ADS","ADS1Retest",1,"17.01","18","noerror","",NA
"infantll-madison","mb2_030",2,"IDS","IDS1Retest",2,"3.24","5.243","noerror","",NA
"infantll-madison","mb2_030",2,"ADS","ADS2Retest",3,"11.044","15.764","noerror","",NA
"infantll-madison","mb2_030",2,"IDS","IDS2Retest",4,"2.328","4.334","noerror","",NA
"infantll-madison","mb2_030",2,"IDS","IDS3Retest",5,"5.568","9.125","noerror","",NA
"infantll-madison","mb2_030",2,"ADS","ADS3Retest",6,"1.335","3.344","noerror","",NA
"infantll-madison","mb2_030",2,"ADS","ADS4Retest",7,"2.504","4.877","noerror","",NA
"infantll-madison","mb2_030",2,"IDS","IDS4Retest",8,"1.114","3.119","noerror","",NA
"infantll-madison","mb2_030",2,"IDS","IDS5Retest",9,"2.743","4.756","noerror","",NA
"infantll-madison","mb2_030",2,"ADS","ADS5Retest",10,"1.184","3.197","noerror","",NA
"infantll-madison","mb2_030",2,"IDS","IDS6Retest",11,"0.888","2.894","noerror","",NA
"infantll-madison","mb2_030",2,"ADS","ADS6Retest",12,"2.847","4.849","noerror","",NA
"infantll-madison","mb2_030",2,"ADS","ADS7Retest",13,"2.678","4.691","noerror","",NA
"infantll-madison","mb2_030",2,"IDS","IDS7Retest",14,"1.072","3.08","noerror","",NA
"infantll-madison","mb2_030",2,"IDS","IDS8Retest",15,"0.736","2.738","noerror","",NA
"infantll-madison","mb2_030",2,"ADS","ADS8Retest",16,"0.975","2.976","noerror","",NA
"infantll-madison","mb2_031",1,"training","training",-2,"18","18","noerror","","child takes a long time to fixate side stimulus (~60 seconds)"
"infantll-madison","mb2_031",1,"training","training",-1,"15.811","18","noerror","",NA
"infantll-madison","mb2_031",1,"IDS","IDS5",1,"16.688","18","noerror","",NA
"infantll-madison","mb2_031",1,"ADS","ADS5",2,"14.403","18","noerror","",NA
"infantll-madison","mb2_031",1,"ADS","ADS7",3,"14.292","18","noerror","",NA
"infantll-madison","mb2_031",1,"IDS","IDS7",4,"5.992","9.961","noerror","",NA
"infantll-madison","mb2_031",1,"ADS","ADS1",5,"2.783","5.545","noerror","",NA
"infantll-madison","mb2_031",1,"IDS","IDS1",6,"12.586","18","noerror","",NA
"infantll-madison","mb2_031",1,"ADS","ADS3",7,"2.361","4.362","noerror","",NA
"infantll-madison","mb2_031",1,"IDS","IDS3",8,"10.796","16.697","noerror","",NA
"infantll-madison","mb2_031",1,"ADS","ADS2",9,"4.956","9.197","noerror","",NA
"infantll-madison","mb2_031",1,"IDS","IDS2",10,"2.375","4.383","noerror","",NA
"infantll-madison","mb2_031",1,"IDS","IDS4",11,"2.92","6.267","noerror","",NA
"infantll-madison","mb2_031",1,"ADS","ADS4",12,"2.047","4.051","noerror","",NA
"infantll-madison","mb2_031",1,"IDS","IDS6",13,"3.152","6.503","noerror","",NA
"infantll-madison","mb2_031",1,"ADS","ADS6",14,"2.033","4.04","noerror","","child is distracted/ tired"
"infantll-madison","mb2_031",1,"IDS","IDS8",15,"2.48","4.485","noerror","","child is distracted/ tired"
"infantll-madison","mb2_031",1,"ADS","ADS8",16,"3.384","6.122","noerror","","child is distracted/ tired"
"infantll-madison","mb2_031",2,"training","training",-2,"16.95","18","noerror","",NA
"infantll-madison","mb2_031",2,"training","training",-1,"11.752","15.856","noerror","",NA
"infantll-madison","mb2_031",2,"IDS","IDS5Retest",1,"6.583","8.588","noerror","",NA
"infantll-madison","mb2_031",2,"ADS","ADS5Retest",2,"6.632","10.809","noerror","",NA
"infantll-madison","mb2_031",2,"ADS","ADS7Retest",3,"9.215","13.665","noerror","",NA
"infantll-madison","mb2_031",2,"IDS","IDS7Retest",4,"4.624","6.634","noerror","",NA
"infantll-madison","mb2_031",2,"ADS","ADS1Retest",5,"2.894","4.903","noerror","",NA
"infantll-madison","mb2_031",2,"IDS","IDS1Retest",6,"3.898","5.911","noerror","",NA
"infantll-madison","mb2_031",2,"ADS","ADS3Retest",7,"2.08","4.084","noerror","",NA
"infantll-madison","mb2_031",2,"IDS","IDS3Retest",8,"9.057","14.365","noerror","",NA
"infantll-madison","mb2_031",2,"ADS","ADS2Retest",9,"5.159","7.82","noerror","",NA
"infantll-madison","mb2_031",2,"IDS","IDS2Retest",10,"2.4","4.41","noerror","",NA
"infantll-madison","mb2_031",2,"IDS","IDS4Retest",11,"2.208","4.219","noerror","",NA
"infantll-madison","mb2_031",2,"ADS","ADS4Retest",12,"3.68","5.684","noerror","",NA
"infantll-madison","mb2_031",2,"IDS","IDS6Retest",13,"2.167","4.172","noerror","",NA
"infantll-madison","mb2_031",2,"ADS","ADS6Retest",14,"5.744","7.753","error","experimenter error","hard to tell if child is still looking to side stimulus when trial ends - trial likely ends too early"
"infantll-madison","mb2_031",2,"IDS","IDS8Retest",15,"2.416","4.417","noerror","",NA
"infantll-madison","mb2_031",2,"ADS","ADS8Retest",16,"3.952","5.955","noerror","",NA
"infantll-madison","mb2_032",1,"training","training",-2,"8.296","10.309","noerror","",NA
"infantll-madison","mb2_032",1,"training","training",-1,"8.456","10.466","noerror","",NA
"infantll-madison","mb2_032",1,"ADS","ADS5",1,"4.224","6.232","noerror","",NA
"infantll-madison","mb2_032",1,"IDS","IDS5",2,"4.822","6.826","noerror","","trial ends perhaps a bit late"
"infantll-madison","mb2_032",1,"IDS","IDS7",3,"4.079","6.082","noerror","",NA
"infantll-madison","mb2_032",1,"ADS","ADS7",4,"9.504","13.334","noerror","",NA
"infantll-madison","mb2_032",1,"IDS","IDS1",5,"8.056","10.061","noerror","",NA
"infantll-madison","mb2_032",1,"ADS","ADS1",6,"17.215","18","noerror","",NA
"infantll-madison","mb2_032",1,"IDS","IDS3",7,"4.697","6.709","noerror","","trial ends perhaps a bit late"
"infantll-madison","mb2_032",1,"ADS","ADS3",8,"8.944","10.949","noerror","","trial does not initiate promptly when child fixates center"
"infantll-madison","mb2_032",1,"IDS","IDS2",9,"7.127","10.595","noerror","",NA
"infantll-madison","mb2_032",1,"ADS","ADS2",10,"2.792","4.794","noerror","","child gets distracted and takes a long time to fixate side stimulus (~100 seconds)"
"infantll-madison","mb2_032",1,"ADS","ADS4",11,"2.703","4.716","noerror","",NA
"infantll-madison","mb2_032",1,"IDS","IDS4",12,"3.264","5.275","noerror","",NA
"infantll-madison","mb2_032",1,"ADS","ADS6",13,"1.56","3.573","noerror","",NA
"infantll-madison","mb2_032",1,"IDS","IDS6",14,"4.136","6.738","noerror","",NA
"infantll-madison","mb2_032",1,"ADS","ADS8",15,"2.175","4.18","noerror","",NA
"infantll-madison","mb2_032",1,"IDS","IDS8",16,"3.823","6.451","noerror","",NA
"infantll-madison","mb2_032",2,"training","training",-2,"18","18","noerror","",NA
"infantll-madison","mb2_032",2,"training","training",-1,"14.273","18","noerror","",NA
"infantll-madison","mb2_032",2,"ADS","ADS5Retest",1,"3.279","5.29","noerror","",NA
"infantll-madison","mb2_032",2,"IDS","IDS5Retest",2,"16.817","18","noerror","",NA
"infantll-madison","mb2_032",2,"IDS","IDS7Retest",3,"7.983","14.01","noerror","",NA
"infantll-madison","mb2_032",2,"ADS","ADS7Retest",4,"2.998","6.196","noerror","",NA
"infantll-madison","mb2_032",2,"IDS","IDS1Retest",5,"4.344","7.436","noerror","",NA
"infantll-madison","mb2_032",2,"ADS","ADS1Retest",6,"5.704","9.001","noerror","",NA
"infantll-madison","mb2_032",2,"IDS","IDS3Retest",7,"2.432","4.44","noerror","",NA
"infantll-madison","mb2_032",2,"ADS","ADS3Retest",8,"3.319","5.747","noerror","",NA
"infantll-madison","mb2_032",2,"IDS","IDS2Retest",9,"3.824","6.323","noerror","",NA
"infantll-madison","mb2_032",2,"ADS","ADS2Retest",10,"3.247","5.974","noerror","",NA
"infantll-madison","mb2_032",2,"ADS","ADS4Retest",11,"4.088","6.095","noerror","",NA
"infantll-madison","mb2_032",2,"IDS","IDS4Retest",12,"1.056","3.067","noerror","",NA
"infantll-madison","mb2_032",2,"ADS","ADS6Retest",13,"4.623","8.348","noerror","",NA
"infantll-madison","mb2_032",2,"IDS","IDS6Retest",14,"0.863","2.869","noerror","","child begins to get squirmy/ bounce on parent's lap"
"infantll-madison","mb2_032",2,"ADS","ADS8Retest",15,"0.72","2.724","noerror","","child begins to get squirmy/ bounce on parent's lap"
"infantll-madison","mb2_032",2,"IDS","IDS8Retest",16,"0.711","2.724","noerror","","child begins to get squirmy/ bounce on parent's lap"
"infantll-madison","mb2_033",1,"training","training",-2,"17.041","18","noerror","",NA
"infantll-madison","mb2_033",1,"training","training",-1,"15.744","18","noerror","",NA
"infantll-madison","mb2_033",1,"IDS","IDS1",1,"13.025","18","noerror","",NA
"infantll-madison","mb2_033",1,"ADS","ADS1",2,"5.991","9.008","noerror","",NA
"infantll-madison","mb2_033",1,"IDS","IDS2",3,"7.256","9.266","noerror","",NA
"infantll-madison","mb2_033",1,"ADS","ADS2",4,"3.159","5.163","noerror","",NA
"infantll-madison","mb2_033",1,"ADS","ADS3",5,"4.034","6.044","noerror","",NA
"infantll-madison","mb2_033",1,"IDS","IDS3",6,"15.485","18","noerror","",NA
"infantll-madison","mb2_033",1,"IDS","IDS4",7,"9.587","13.057","noerror","",NA
"infantll-madison","mb2_033",1,"ADS","ADS4",8,"6.503","9.03","noerror","",NA
"infantll-madison","mb2_033",1,"ADS","ADS5",9,"8.33","13.236","noerror","",NA
"infantll-madison","mb2_033",1,"IDS","IDS5",10,"4.408","8.724","noerror","",NA
"infantll-madison","mb2_033",1,"ADS","ADS6",11,"3.703","6.599","noerror","",NA
"infantll-madison","mb2_033",1,"IDS","IDS6",12,"1.688","3.701","noerror","",NA
"infantll-madison","mb2_033",1,"IDS","IDS7",13,"3.072","5.082","noerror","",NA
"infantll-madison","mb2_033",1,"ADS","ADS7",14,"16.421","18","noerror","",NA
"infantll-madison","mb2_033",1,"ADS","ADS8",15,"2.008","4.012","noerror","",NA
"infantll-madison","mb2_033",1,"IDS","IDS8",16,"14.286","18","noerror","",NA
"infantll-madison","mb2_033",2,"training","training",-2,"12.495","15.521","noerror","",NA
"infantll-madison","mb2_033",2,"training","training",-1,"7.039","10.175","noerror","",NA
"infantll-madison","mb2_033",2,"IDS","IDS1Retest",1,"13.872","18","noerror","",NA
"infantll-madison","mb2_033",2,"ADS","ADS1Retest",2,"4.04","7.018","noerror","",NA
"infantll-madison","mb2_033",2,"IDS","IDS2Retest",3,"9.544","16.033","noerror","",NA
"infantll-madison","mb2_033",2,"ADS","ADS2Retest",4,"6.376","11.092","noerror","",NA
"infantll-madison","mb2_033",2,"ADS","ADS3Retest",5,"8.142","14.341","noerror","",NA
"infantll-madison","mb2_033",2,"IDS","IDS3Retest",6,"6.543","8.55","noerror","",NA
"infantll-madison","mb2_033",2,"IDS","IDS4Retest",7,"3.096","5.098","noerror","",NA
"infantll-madison","mb2_033",2,"ADS","ADS4Retest",8,"5.297","9.042","noerror","",NA
"infantll-madison","mb2_033",2,"ADS","ADS5Retest",9,"5.207","8.548","noerror","",NA
